,method,mcc,precision,f1_score,recall,label_vs_rest,nb_genes,model
21719,yomix,0.7317993075281491,0.5542168674698795,0.7076923076923077,0.9787234042553191,T_TGCT_vs_rest,12,svm
21720,yomix,0.8949867212339948,0.8214285714285714,0.8932038834951457,0.9787234042553191,T_TGCT_vs_rest,13,svm
21721,yomix,0.7775043056694358,0.6103896103896104,0.7580645161290323,1.0,T_TGCT_vs_rest,13,svm
21722,yomix,0.7521387906966743,0.6111111111111112,0.7394957983193278,0.9361702127659575,T_TGCT_vs_rest,13,svm
21723,yomix,0.7656657112727187,0.6052631578947368,0.7479674796747967,0.9787234042553191,T_TGCT_vs_rest,13,svm
21724,yomix,0.760548898829814,0.5974025974025974,0.7419354838709677,0.9787234042553191,T_TGCT_vs_rest,13,svm
21725,yomix,0.7390520897688326,0.5529411764705883,0.7121212121212122,1.0,T_TGCT_vs_rest,13,svm
21726,yomix,0.7630891823747201,0.6285714285714286,0.7521367521367521,0.9361702127659575,T_TGCT_vs_rest,13,svm
21727,yomix,0.7386808575314304,0.5769230769230769,0.72,0.9574468085106383,T_TGCT_vs_rest,13,svm
21728,yomix,0.7435589507212109,0.5595238095238095,0.7175572519083969,1.0,T_TGCT_vs_rest,13,svm
21729,yomix,0.7363728264425836,0.5609756097560976,0.7131782945736435,0.9787234042553191,T_TGCT_vs_rest,13,svm
21730,yomix,0.9117161441278743,0.8518518518518519,0.9108910891089109,0.9787234042553191,T_TGCT_vs_rest,14,svm
21731,yomix,0.7775043056694358,0.6103896103896104,0.7580645161290323,1.0,T_TGCT_vs_rest,14,svm
21732,yomix,0.7745149853139809,0.6470588235294118,0.7652173913043478,0.9361702127659575,T_TGCT_vs_rest,14,svm
21733,yomix,0.7656657112727187,0.6052631578947368,0.7479674796747967,0.9787234042553191,T_TGCT_vs_rest,14,svm
21734,yomix,0.7708836389661751,0.6133333333333333,0.7540983606557377,0.9787234042553191,T_TGCT_vs_rest,14,svm
21735,yomix,0.7435589507212109,0.5595238095238095,0.7175572519083969,1.0,T_TGCT_vs_rest,14,svm
21736,yomix,0.7630891823747201,0.6285714285714286,0.7521367521367521,0.9361702127659575,T_TGCT_vs_rest,14,svm
21737,yomix,0.7338609464082708,0.569620253164557,0.7142857142857143,0.9574468085106383,T_TGCT_vs_rest,14,svm
21738,yomix,0.7435589507212109,0.5595238095238095,0.7175572519083969,1.0,T_TGCT_vs_rest,14,svm
21739,yomix,0.7363728264425836,0.5609756097560976,0.7131782945736435,0.9787234042553191,T_TGCT_vs_rest,14,svm
21740,yomix,0.9117161441278743,0.8518518518518519,0.9108910891089109,0.9787234042553191,T_TGCT_vs_rest,15,svm
21741,yomix,0.7775043056694358,0.6103896103896104,0.7580645161290323,1.0,T_TGCT_vs_rest,15,svm
21742,yomix,0.7808520286961699,0.6428571428571429,0.7692307692307693,0.9574468085106383,T_TGCT_vs_rest,15,svm
21743,yomix,0.760548898829814,0.5974025974025974,0.7419354838709677,0.9787234042553191,T_TGCT_vs_rest,15,svm
21744,yomix,0.7816365990229976,0.6301369863013698,0.7666666666666667,0.9787234042553191,T_TGCT_vs_rest,15,svm
21745,yomix,0.7390520897688326,0.5529411764705883,0.7121212121212122,1.0,T_TGCT_vs_rest,15,svm
21746,yomix,0.7866287196408592,0.6521739130434783,0.7758620689655172,0.9574468085106383,T_TGCT_vs_rest,15,svm
21747,yomix,0.745773403403281,0.575,0.7244094488188977,0.9787234042553191,T_TGCT_vs_rest,15,svm
21748,yomix,0.7481462725748065,0.5662650602409639,0.7230769230769231,1.0,T_TGCT_vs_rest,15,svm
21749,yomix,0.7363728264425836,0.5609756097560976,0.7131782945736435,0.9787234042553191,T_TGCT_vs_rest,15,svm
21750,yomix,0.9117161441278743,0.8518518518518519,0.9108910891089109,0.9787234042553191,T_TGCT_vs_rest,16,svm
21751,yomix,0.7827295378073608,0.618421052631579,0.7642276422764228,1.0,T_TGCT_vs_rest,16,svm
