,method,mcc,precision,f1_score,recall,label_vs_rest,nb_genes,model
605,scanpy_wilcoxon,0.6651370239311489,0.7518796992481203,0.8152173913043478,0.8902077151335311,CD4 T_vs_rest,2,svm
606,scanpy_wilcoxon,0.6898640854907494,0.7717948717948718,0.828060522696011,0.8931750741839762,CD4 T_vs_rest,3,svm
607,scanpy_wilcoxon,0.7183139520836231,0.7851662404092071,0.8434065934065934,0.9109792284866469,CD4 T_vs_rest,3,svm
608,scanpy_wilcoxon,0.6760492875195379,0.7674418604651163,0.8204419889502762,0.8813056379821959,CD4 T_vs_rest,3,svm
609,scanpy_wilcoxon,0.7015308007613918,0.7741116751269036,0.8344733242134063,0.9050445103857567,CD4 T_vs_rest,4,svm
610,scanpy_wilcoxon,0.7331520728899176,0.7816377171215881,0.8513513513513513,0.9347181008902077,CD4 T_vs_rest,4,svm
611,scanpy_wilcoxon,0.6935916551574178,0.7772020725388601,0.8298755186721992,0.8902077151335311,CD4 T_vs_rest,4,svm
612,scanpy_wilcoxon,0.7102964766468113,0.782051282051282,0.8390646492434664,0.9050445103857567,CD4 T_vs_rest,5,svm
613,scanpy_wilcoxon,0.7321762601684457,0.7893401015228426,0.8508891928864569,0.9228486646884273,CD4 T_vs_rest,5,svm
614,scanpy_wilcoxon,0.7057888917002906,0.7925531914893617,0.8359046283309958,0.884272997032641,CD4 T_vs_rest,5,svm
615,scanpy_wilcoxon,0.7088229775666978,0.7786259541984732,0.8383561643835616,0.9080118694362018,CD4 T_vs_rest,6,svm
616,scanpy_wilcoxon,0.73880579137014,0.7889447236180904,0.854421768707483,0.9317507418397626,CD4 T_vs_rest,6,svm
617,scanpy_wilcoxon,0.7098537754221115,0.7900262467191601,0.8384401114206128,0.8931750741839762,CD4 T_vs_rest,6,svm
618,scanpy_wilcoxon,0.7132060334823838,0.782608695652174,0.8406593406593407,0.9080118694362018,CD4 T_vs_rest,7,svm
619,scanpy_wilcoxon,0.738035401116772,0.7904040404040404,0.8540245566166439,0.9287833827893175,CD4 T_vs_rest,7,svm
620,scanpy_wilcoxon,0.7188653429325058,0.7984084880636605,0.8431372549019608,0.8931750741839762,CD4 T_vs_rest,7,svm
621,scanpy_wilcoxon,0.7239787434300903,0.8010610079575596,0.84593837535014,0.8961424332344213,CD4 T_vs_rest,8,svm
622,scanpy_wilcoxon,0.7584654468224267,0.8005050505050505,0.8649386084583902,0.9406528189910979,CD4 T_vs_rest,8,svm
623,scanpy_wilcoxon,0.7319432232786662,0.8042328042328042,0.8503496503496504,0.9020771513353115,CD4 T_vs_rest,8,svm
624,scanpy_wilcoxon,0.7389594830220133,0.819672131147541,0.8534850640113798,0.8902077151335311,CD4 T_vs_rest,9,svm
625,scanpy_wilcoxon,0.7702287658111701,0.8160621761658031,0.8713692946058091,0.9347181008902077,CD4 T_vs_rest,9,svm
626,scanpy_wilcoxon,0.7336312869105379,0.808,0.851123595505618,0.8991097922848664,CD4 T_vs_rest,9,svm
627,scanpy_wilcoxon,0.720012320103963,0.803763440860215,0.843441466854725,0.887240356083086,CD4 T_vs_rest,10,svm
628,scanpy_wilcoxon,0.7791633103008269,0.824607329842932,0.8762169680111266,0.9347181008902077,CD4 T_vs_rest,10,svm
629,scanpy_wilcoxon,0.7507138253006002,0.8198924731182796,0.8603667136812412,0.9050445103857567,CD4 T_vs_rest,10,svm
630,scanpy_wilcoxon,0.7223028675776149,0.8059299191374663,0.844632768361582,0.887240356083086,CD4 T_vs_rest,11,svm
631,scanpy_wilcoxon,0.7791633103008269,0.824607329842932,0.8762169680111266,0.9347181008902077,CD4 T_vs_rest,11,svm
632,scanpy_wilcoxon,0.7478914681054984,0.8194070080862533,0.8587570621468926,0.9020771513353115,CD4 T_vs_rest,11,svm
633,scanpy_wilcoxon,0.7223028675776149,0.8059299191374663,0.844632768361582,0.887240356083086,CD4 T_vs_rest,12,svm
634,scanpy_wilcoxon,0.7871422460425314,0.8276762402088773,0.8805555555555555,0.9406528189910979,CD4 T_vs_rest,12,svm
635,scanpy_wilcoxon,0.7455969077678273,0.8172043010752689,0.8575458392101551,0.9020771513353115,CD4 T_vs_rest,12,svm
636,scanpy_wilcoxon,0.7622468976423569,0.8310626702997275,0.8664772727272727,0.9050445103857567,CD4 T_vs_rest,13,svm
637,scanpy_wilcoxon,0.792892419541672,0.8285714285714286,0.8836565096952909,0.9465875370919882,CD4 T_vs_rest,13,svm
638,scanpy_wilcoxon,0.7660226402796138,0.8393351800554016,0.8681948424068768,0.8991097922848664,CD4 T_vs_rest,13,svm
639,scanpy_wilcoxon,0.7520043726734009,0.8256130790190735,0.8607954545454546,0.8991097922848664,CD4 T_vs_rest,14,svm
640,scanpy_wilcoxon,0.7951248875265335,0.8307291666666666,0.8848821081830791,0.9465875370919882,CD4 T_vs_rest,14,svm
641,scanpy_wilcoxon,0.7604831009740216,0.8384401114206128,0.8649425287356322,0.8931750741839762,CD4 T_vs_rest,14,svm
642,scanpy_wilcoxon,0.7487385801359823,0.8269230769230769,0.8587731811697575,0.8931750741839762,CD4 T_vs_rest,15,svm
643,scanpy_wilcoxon,0.7951248875265335,0.8307291666666666,0.8848821081830791,0.9465875370919882,CD4 T_vs_rest,15,svm
644,scanpy_wilcoxon,0.7628499737170489,0.840782122905028,0.8661870503597122,0.8931750741839762,CD4 T_vs_rest,15,svm
645,scanpy_wilcoxon,0.7487385801359823,0.8269230769230769,0.8587731811697575,0.8931750741839762,CD4 T_vs_rest,16,svm
646,scanpy_wilcoxon,0.7922525118681581,0.8302872062663186,0.8833333333333333,0.9436201780415431,CD4 T_vs_rest,16,svm
647,scanpy_wilcoxon,0.7628499737170489,0.840782122905028,0.8661870503597122,0.8931750741839762,CD4 T_vs_rest,16,svm
648,scanpy_wilcoxon,0.7510756820158626,0.8292011019283747,0.86,0.8931750741839762,CD4 T_vs_rest,17,svm
649,scanpy_wilcoxon,0.7855561879419205,0.8238341968911918,0.8796680497925311,0.9436201780415431,CD4 T_vs_rest,17,svm
650,scanpy_wilcoxon,0.7656130536690571,0.841225626740947,0.867816091954023,0.8961424332344213,CD4 T_vs_rest,17,svm
651,scanpy_wilcoxon,0.7482921907633607,0.8287292817679558,0.8583690987124464,0.8902077151335311,CD4 T_vs_rest,18,svm
652,scanpy_wilcoxon,0.7877829364836749,0.825974025974026,0.8808864265927978,0.9436201780415431,CD4 T_vs_rest,18,svm
653,scanpy_wilcoxon,0.7656130536690571,0.841225626740947,0.867816091954023,0.8961424332344213,CD4 T_vs_rest,18,svm
654,scanpy_wilcoxon,0.7506399055260716,0.8310249307479224,0.8595988538681948,0.8902077151335311,CD4 T_vs_rest,19,svm
655,scanpy_wilcoxon,0.7849051713480036,0.8255208333333334,0.8793342579750347,0.9406528189910979,CD4 T_vs_rest,19,svm
656,scanpy_wilcoxon,0.7628499737170489,0.840782122905028,0.8661870503597122,0.8931750741839762,CD4 T_vs_rest,19,svm
657,scanpy_wilcoxon,0.7673681601268348,0.8337874659400545,0.8693181818181818,0.9080118694362018,CD4 T_vs_rest,20,svm
658,scanpy_wilcoxon,0.8002347456157985,0.8333333333333334,0.8876560332871013,0.9495548961424333,CD4 T_vs_rest,20,svm
659,scanpy_wilcoxon,0.7594484084558012,0.8306010928961749,0.8648648648648649,0.9020771513353115,CD4 T_vs_rest,20,svm
660,scanpy_t-test,0.49915744076881574,0.6070038910505836,0.7332549941245593,0.9258160237388724,CD4 T_vs_rest,1,svm
661,scanpy_t-test,0.5364796204793216,0.6189555125725339,0.7494145199063232,0.9495548961424333,CD4 T_vs_rest,1,svm
662,scanpy_t-test,0.5170608633432072,0.6140350877192983,0.7411764705882353,0.9347181008902077,CD4 T_vs_rest,1,svm
663,scanpy_t-test,0.6420438579721277,0.7759103641456583,0.7982708933717579,0.8219584569732937,CD4 T_vs_rest,2,svm
664,scanpy_t-test,0.6751854354062315,0.784741144414169,0.8181818181818182,0.8545994065281899,CD4 T_vs_rest,2,svm
665,scanpy_t-test,0.6230015167570876,0.7698863636363636,0.7866473149492017,0.8041543026706232,CD4 T_vs_rest,2,svm
666,scanpy_t-test,0.7140282179984184,0.7875647668393783,0.8409405255878285,0.9020771513353115,CD4 T_vs_rest,3,svm
667,scanpy_t-test,0.7409720031918016,0.7909319899244333,0.8555858310626703,0.9317507418397626,CD4 T_vs_rest,3,svm
668,scanpy_t-test,0.7059044101103397,0.7780612244897959,0.8367626886145405,0.9050445103857567,CD4 T_vs_rest,3,svm
669,scanpy_t-test,0.7264691397877111,0.7948051948051948,0.8476454293628809,0.9080118694362018,CD4 T_vs_rest,4,svm
670,scanpy_t-test,0.7625134472638732,0.7931034482758621,0.8667563930013459,0.9554896142433235,CD4 T_vs_rest,4,svm
671,scanpy_t-test,0.7280562473953679,0.7984293193717278,0.8484005563282336,0.9050445103857567,CD4 T_vs_rest,4,svm
672,scanpy_t-test,0.7433883662670057,0.806282722513089,0.8567454798331016,0.913946587537092,CD4 T_vs_rest,5,svm
673,scanpy_t-test,0.7701148735442969,0.8091603053435115,0.8712328767123287,0.9436201780415431,CD4 T_vs_rest,5,svm
674,scanpy_t-test,0.7433078412667292,0.8150134048257373,0.856338028169014,0.9020771513353115,CD4 T_vs_rest,5,svm
675,scanpy_t-test,0.7450227818272317,0.8100263852242744,0.8575418994413407,0.9109792284866469,CD4 T_vs_rest,6,svm
676,scanpy_t-test,0.7752225315424301,0.811704834605598,0.873972602739726,0.9465875370919882,CD4 T_vs_rest,6,svm
677,scanpy_t-test,0.7394476239485493,0.8179347826086957,0.8539007092198582,0.8931750741839762,CD4 T_vs_rest,6,svm
678,scanpy_t-test,0.7380410863522562,0.7969151670951157,0.8539944903581267,0.9198813056379822,CD4 T_vs_rest,7,svm
679,scanpy_t-test,0.7716171694610244,0.8060453400503779,0.8719346049046321,0.9495548961424333,CD4 T_vs_rest,7,svm
680,scanpy_t-test,0.7256779848330571,0.8048128342245989,0.8466947960618847,0.8931750741839762,CD4 T_vs_rest,7,svm
681,scanpy_t-test,0.7562693567479506,0.8051282051282052,0.8638239339752407,0.9317507418397626,CD4 T_vs_rest,8,svm
682,scanpy_t-test,0.7812680777457082,0.8059701492537313,0.8768606224627875,0.9614243323442137,CD4 T_vs_rest,8,svm
683,scanpy_t-test,0.7461396315563703,0.8155080213903744,0.8579465541490858,0.9050445103857567,CD4 T_vs_rest,8,svm
684,scanpy_t-test,0.7628994149673034,0.8113695090439277,0.8674033149171271,0.9317507418397626,CD4 T_vs_rest,9,svm
685,scanpy_t-test,0.7905455055368299,0.8193384223918575,0.8821917808219178,0.9554896142433235,CD4 T_vs_rest,9,svm
686,scanpy_t-test,0.7489754118539754,0.816,0.8595505617977528,0.9080118694362018,CD4 T_vs_rest,9,svm
687,scanpy_t-test,0.7638311914291892,0.8167539267015707,0.8678720445062587,0.9258160237388724,CD4 T_vs_rest,10,svm
